"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E","Depth",NA,411,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N","Depth",NA,333,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N","Depth",NA,368,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N","Depth",NA,447,NA,NA,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N","Depth",NA,441,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","Centre","Density","no",223,190,NA,290,20.9319426288647,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N","Depth",NA,133,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N","Depth",NA,131,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N","Depth",NA,141,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N","Depth",NA,191,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N","Density","no",133,123,0.1,260,18.7665692534649,0.14120819603811
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W","Depth",NA,313,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W","Depth",NA,319,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W","Depth",NA,302,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W","Depth",NA,279,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S","Depth",NA,258,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S","Depth",NA,280,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S","Depth",NA,248,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S","Depth",NA,241,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E","Depth",NA,275,NA,NA,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E","Depth",NA,260,NA,NA,NA,NA,NA
