"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","multi_core","depth","core","plug","mass","SWE","density"
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,333,NA,0,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,368,NA,0,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,447,NA,0,NA,NA,NA
2021-04-06 09:57:00,"Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,441,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","Centre","no",223,190,0,290,20.9319426288647,0.0938652135823528
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,133,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,131,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,141,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,191,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N","no",132.9,123,0.1,260,18.7665692534649,0.14120819603811
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,313,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,319,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,302,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,279,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,258,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,280,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,248,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,241,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,275,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,260,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,206,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,209,NA,0,NA,NA,NA
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S","no",255,247,0,1470,106.10329539459,0.416091354488588
2021-04-06 12:00:00,"Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E","no",280,265,2,1540,111.155833270523,0.396985118823296
2021-04-07 10:35:00,"Cruickshank","CRU_E5O",329949.966,5504345.462,1180.016,-125.35667911,49.66764319,"Cardinal 10 m","N",NA,314,NA,0,NA,NA,NA
2021-04-07 10:35:00,"Cruickshank","CRU_E5O",329949.966,5504345.462,1180.016,-125.35667911,49.66764319,"Cardinal 10 m","N",NA,356,NA,0,NA,NA,NA
