43:43.0,49.67413075,-125.3772645,1265.1527,5,8,3.7449,2.482,6.176,1.3517,2.4398,2.9023,0,0
43:44.0,49.67413191,-125.3772653,1264.9663,5,8,3.7449,2.4819,6.1768,1.3511,2.4398,2.9027,0,0
43:45.0,49.67413657,-125.3772652,1265.6991,5,9,3.466,2.4745,5.5705,1.4465,2.5411,2.1544,0,0
43:46.0,49.67413122,-125.3772645,1264.6463,5,8,3.745,2.4816,6.1784,1.3501,2.4396,2.9037,0,0
43:47.0,49.67413151,-125.3772622,1264.7534,5,8,3.745,2.4815,6.1792,1.3495,2.4396,2.9042,0,0
43:48.0,49.67413042,-125.3772608,1264.869,5,8,3.745,2.4814,6.18,1.349,2.4395,2.9047,0,0
43:49.0,49.67412971,-125.3772611,1264.9954,5,8,3.745,2.4813,6.1808,1.3485,2.4394,2.9051,0,0
43:50.0,49.67412853,-125.3772617,1265.0049,5,8,3.7451,2.4812,6.1816,1.348,2.4394,2.9056,0,0
43:51.0,49.67412902,-125.3772635,1264.9282,5,8,3.7451,2.4811,6.1824,1.3474,2.4393,2.9061,0,0
43:52.0,49.67412971,-125.3772649,1264.7205,5,8,3.7451,2.481,6.1832,1.3469,2.4392,2.9066,0,0
43:53.0,49.67412929,-125.3772652,1264.8344,5,8,3.7451,2.4808,6.184,1.3464,2.4392,2.907,0,0
43:54.0,49.67413238,-125.3772677,1265.6078,5,9,3.4648,2.4736,5.5731,1.4416,2.5402,2.1543,0,0
43:55.0,49.67413035,-125.3772669,1265.0303,5,9,3.4646,2.4735,5.5734,1.4411,2.5401,2.1543,0,0
43:56.0,49.67413337,-125.3772673,1265.442,5,9,3.4645,2.4734,5.5737,1.4406,2.54,2.1542,0,0
43:57.0,49.67413193,-125.3772674,1265.3177,5,9,3.4643,2.4733,5.574,1.44,2.5399,2.1542,0,0
43:58.0,49.67412751,-125.3772683,1264.4498,5,9,3.4642,2.4732,5.5743,1.4395,2.5398,2.1542,0,0
43:59.0,49.67412331,-125.3772674,1263.7465,5,9,3.4641,2.4731,5.5746,1.4389,2.5397,2.1542,0,0
44:00.0,49.674124,-125.3772674,1264.0911,5,9,3.4639,2.473,5.5749,1.4384,2.5396,2.1542,0,0
44:01.0,49.67412798,-125.377267,1264.642,5,9,3.4638,2.4729,5.5752,1.4379,2.5395,2.1542,0,0
44:02.0,49.67412676,-125.3772662,1264.5597,5,9,3.4636,2.4728,5.5754,1.4373,2.5394,2.1542,0,0
44:03.0,49.67412819,-125.3772663,1264.6723,5,8,3.7454,2.4797,6.1919,1.3411,2.4385,2.9118,0,0
44:04.0,49.67412776,-125.3772647,1264.6742,5,8,3.7454,2.4796,6.1927,1.3406,2.4384,2.9123,0,0
44:05.0,49.67412738,-125.3772653,1264.6558,5,8,3.7454,2.4795,6.1934,1.34,2.4383,2.9128,0,0
44:06.0,49.67412733,-125.3772654,1264.4658,5,8,3.7454,2.4794,6.1942,1.3395,2.4383,2.9133,0,0
44:07.0,49.67412829,-125.3772666,1264.6168,5,8,3.7455,2.4792,6.195,1.339,2.4382,2.9137,0,0
44:08.0,49.67412974,-125.3772677,1264.2629,5,8,3.7455,2.4791,6.1958,1.3384,2.4381,2.9142,0,0
44:09.0,49.67413128,-125.3772692,1264.3134,5,8,3.7455,2.479,6.1966,1.3379,2.4381,2.9147,0,0
44:10.0,49.67413162,-125.3772698,1264.2322,5,8,3.7455,2.4789,6.1974,1.3374,2.438,2.9152,0,0
44:11.0,49.67413223,-125.3772703,1264.4072,5,8,3.7455,2.4788,6.1982,1.3368,2.4379,2.9156,0,0
44:12.0,49.67413231,-125.37727,1264.9228,5,8,3.7456,2.4787,6.199,1.3363,2.4378,2.9161,0,0
44:13.0,49.67413075,-125.3772693,1265.1551,5,8,3.7456,2.4785,6.1998,1.3358,2.4378,2.9166,0,0
44:14.0,49.67412925,-125.377268,1265.1176,5,8,3.7456,2.4784,6.2006,1.3352,2.4377,2.9171,0,0
44:15.0,49.67412799,-125.3772695,1265.2109,5,8,3.7456,2.4783,6.2013,1.3347,2.4376,2.9175,0,0
44:16.0,49.67412902,-125.3772693,1265.285,5,8,3.7457,2.4782,6.2021,1.3342,2.4376,2.918,0,0
44:17.0,49.67412848,-125.3772706,1265.2537,5,8,3.7457,2.4781,6.2029,1.3336,2.4375,2.9185,0,0
44:18.0,49.67412884,-125.3772701,1265.0622,5,8,3.7457,2.478,6.2037,1.3331,2.4374,2.919,0,0
44:19.0,49.67413058,-125.3772703,1264.925,5,8,3.7457,2.4779,6.2045,1.3325,2.4373,2.9195,0,0
44:20.0,49.6741315,-125.3772707,1264.8588,5,8,3.7458,2.4778,6.2053,1.332,2.4373,2.9199,0,0
44:21.0,49.6741324,-125.3772717,1264.9913,5,8,3.7458,2.4776,6.2061,1.3315,2.4372,2.9204,0,0
44:22.0,49.67413842,-125.3772722,1266.2955,5,9,3.4608,2.4707,5.5811,1.4264,2.5374,2.1539,0,0
44:23.0,49.67413319,-125.3772701,1265.1237,5,8,3.7458,2.4774,6.2077,1.3304,2.437,2.9214,0,0
44:24.0,49.67413295,-125.37727,1265.1468,5,8,3.7459,2.4773,6.2084,1.3299,2.437,2.9218,0,0
44:25.0,49.67413297,-125.3772698,1265.0813,5,8,3.7459,2.4772,6.2092,1.3293,2.4369,2.9223,0,0
