"Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","sample_type","multi_core","depth","core","plug","mass","SWE","density"
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","W","Density","no",263,232,3,1260,90.9456817667914,0.345801071356621
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","NW","Depth","",265,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","NW","Depth","",254,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","NW","Depth","",249,NA,0,NA,NA,NA
"4/22/2021 14:13","Cruickshank","CRU_S4F",328998.829,5504069.787,1210.398,-125.3697284,49.66489681,"Cardinal 10 m","NW","Depth","",292,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","Centre","Density","no",227,227,4,1260,90.9456817667914,0.400641769897759
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","S","Depth","",335,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","S","Depth","",302,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","S","Depth","",252,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","N","Depth","",240,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","N","Depth","",199,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","N","Depth","",228,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","E","Depth","",231,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","E","Depth","",222,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","E","Depth","",230,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","W","Depth","",214,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","W","Depth","",262,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","W","Depth","",288,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SE","Depth","",273,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SE","Depth","",279,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SE","Depth","",257,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SE","Depth","",253,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SW","Depth","",218,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SW","Depth","",271,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SW","Depth","",270,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","SW","Depth","",244,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","E","Density","no",255,242,0,1300,93.8328462673244,0.36797194614637
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","NW","Depth","",234,NA,0,NA,NA,NA
"4/23/2021 8:31","Cruickshank","CRU_E3S",329432.389,5504540.275,1400.022,-125.36393053,49.6692478,"Cardinal 10 m","NW","Depth","",243,NA,0,NA,NA,NA
